Source,Indicator,Year,Value,Unit,Scale,Sex
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2007,20019000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2008,21404000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2009,22036000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2010,22775000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2011,23934000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2012,25553000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2013,27856000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2014,30143000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2015,30964000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2016,32302000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2017,34746000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2018,36691000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2019,40076000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2020,42407000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2021,46468000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2022,52894000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2023,58278000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2024,63571000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2025,69509000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2026,75422000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2027,81556000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2028,88255000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2029,95256000000.0,,Billions,
IMF,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2030,102827000000.0,,Billions,
IMF,"Current account balance (credit less debit), US dollar",1980,-108000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1981,-264000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1982,-322000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1983,-159000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1984,-53000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1985,-41000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1986,-55000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1987,-37000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1988,-114000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1989,-15000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1990,-20000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1991,-235000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1992,-78000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1993,-60000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1994,11000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1995,-169000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1996,-41000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1997,-155000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1998,-133000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",1999,-156000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2000,-81000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2001,-75000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2002,-157000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2003,-332000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2004,-289000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2005,-226000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2006,-217000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2007,-535000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2008,-538000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2009,-651000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2010,-531000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2011,-517000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2012,-577000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2013,-673000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2014,-886000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2015,-679000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2016,-354000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2017,-531000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2018,-649000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2019,-576000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2020,-274000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2021,-735000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2022,-1047000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2023,-1610000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2024,-1364000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2025,-1356000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2026,-1286000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2027,-1218000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2028,-1287000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2029,-1325000000.0,US dollar,Billions,
IMF,"Current account balance (credit less debit), US dollar",2030,-1357000000.0,US dollar,Billions,
IMF,"Population, Persons for countries / Index for country groups",1980,3750000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1981,3880000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1982,3999000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1983,4129000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1984,4259000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1985,4400000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1986,4541000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1987,4682000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1988,4833000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1989,4976000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1990,5133000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1991,5293000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1992,5458000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1993,5706000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1994,5923000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1995,6047000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1996,6204000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1997,6387000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1998,6584000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",1999,6789000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2000,6998000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2001,7212000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2002,7432000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2003,7659000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2004,7895000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2005,8149000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2006,8403000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2007,8648000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2008,8906000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2009,9173000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2010,9446000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2011,9726000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2012,10014000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2013,10309000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2014,10615000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2015,10933000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2016,11260000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2017,11597000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2018,11941000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2019,12290000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2020,12643000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2021,12997000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2022,13353000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2023,13713000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2024,14099000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2025,14516000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2026,14945000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2027,15388000.0,,Millions,
IMF,"Population, Persons for countries / Index for country groups",2028,15854000.0,,Millions,
